time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
125000,0.00100942126514132,0.0327701162980742,0,0.00907340392371954,0,0.00025235531628533,0.00226835098092989,0,-0.968707940780619,-0.654086233415401,-1.28332964814584,-0.888826061949735,-1.0485898196115,165.310321303428,269.292945725329,61.3276968815266,191.711320376723,138.909322230133
130000,0.000349772647778944,0.0190519823508849,0,0.00509822964994969,0,8.74431619447359E-05,0.00127455741248742,0,-0.985309548793284,-0.70825175326924,-1.26236734431733,-0.914965078805674,-1.0556540187809,167.628050917885,275.820835592114,59.4352662436562,195.098002015983,140.158099819787
135000,0,0,0,0,0,0,0,0,-0.9786280592899,-0.686977028045027,-1.27027909053477,-0.904578393315133,-1.05267772526467,181.299961727843,299.364357426391,63.2355660292951,211.276296896875,151.323626558811
140000,0,0,0,0,0,0,0,0,-0.98111935266352,-0.697239533574427,-1.26499917175261,-0.909042783310076,-1.05319592201696,194.650325403451,322.274536603825,67.0261142030778,227.053880327782,162.246770479121
145000,0,0,0,0,0,0,0,0,-0.980508754542451,-0.681883342051383,-1.27913416703352,-0.904688305863927,-1.05632920322098,209.95236314686,360.867804707316,59.0369215864033,248.269519065309,171.635207228411
150000,0,0,0,0,0,0,0,0,-0.971515768056969,-0.678212328068009,-1.26481920804593,-0.897046558509765,-1.04598497760417,237.516193797363,412.381824135046,62.6505634596794,281.914259052619,193.118128542107
155000,0.0016739203213927,0.0425600788997313,0,0.0120548415641341,0,0.000418480080348175,0.00301371039103351,0,-0.974556411114831,-0.660738507057171,-1.28837431517249,-0.894878616480667,-1.05423420574899,265.532205918181,469.856834678025,61.2075771583369,317.409857252049,213.654554584312
160000,0.000345901072293324,0.0189443169266969,0,0.00506800500520236,0,8.6475268073331E-05,0.00126700125130059,0,-0.968868903493601,-0.639668235147388,-1.29806957183981,-0.885285453006022,-1.05245235398118,295.842495380245,525.668711403078,66.0162793574114,354.194953302625,237.490037457864
165000,0.00106157112526539,0.0336317963392006,0,0.00933109202330688,0,0.000265392781316348,0.00233277300582672,0,-0.951521585279547,-0.613721069614653,-1.28932210094444,-0.865754649211053,-1.03728852134804,317.935948530495,552.674034716313,83.1978623446781,377.535521346754,258.336375714237
170000,0.00179018976011457,0.044070504545342,0,0.0125250847261653,0,0.000447547440028643,0.00313127118154132,0,-0.949516648764769,-0.578715491296785,-1.32031780623275,-0.855370909809684,-1.04366238771985,330.799988549626,559.69901150393,101.900965595321,388.917033839568,272.682943259683
175000,0.00261682242990654,0.0537142854454348,0,0.0155903752828056,0,0.000654205607476636,0.00389759382070139,0,-0.933084112149533,-0.538173493859985,-1.32799473043908,-0.832817024975488,-1.03335119932358,362.702432884145,604.87823401145,120.52663175684,424.190427986044,301.214437782246
180000,0.00180962721679334,0.0443185259057334,0,0.0126025592199321,0,0.000452406804198335,0.00315063980498303,0,-0.9457111834962,-0.55489672103208,-1.33652564596032,-0.846484102830477,-1.04493826416192,396.360704523474,662.527377695306,130.194031351642,463.939938369696,328.781470677252
185000,0.000766871165644172,0.0284539982676205,0,0.00779658234119245,0,0.000191717791411043,0.00194914558529811,0,-0.923312883435583,-0.485959115145911,-1.36066665172525,-0.812269557730815,-1.03435620914035,421.654384746142,708.420777801208,134.887991691076,494.463849975453,348.844919516831
190000,0.000764525993883792,0.0284093018498578,0,0.0077834842651591,0,0.000191131498470948,0.00194587106628978,0,-0.92125382262997,-0.490247934606158,-1.35225971065378,-0.811822212170399,-1.03068543308954,444.472833596967,762.418428739806,126.527238454129,525.198641484504,363.747025709431
195000,0.00154023873700424,0.0407634308571907,0,0.0114989358229244,0,0.000385059684251059,0.00287473395573109,0,-0.926453600308048,-0.52091004295547,-1.33199715766063,-0.823486829259797,-1.0294203713563,454.225556724293,786.953324406162,121.497789042424,538.704531313227,369.746582135358
200000,0.00273010920436818,0.0549193609772411,0,0.0159808652355015,0,0.000682527301092044,0.00399521630887537,0,-0.923556942277691,-0.489439758223215,-1.35767412633217,-0.813335379419063,-1.03377850513632,468.119652803156,825.14455616759,111.094749438723,558.767625916656,377.471679689656
205000,0.00234558248631744,0.050729421685092,0,0.0146301511914352,0,0.000586395621579359,0.0036575377978588,0,-0.903440187646599,-0.444253455940237,-1.36262691935296,-0.786853512270327,-1.02002686302287,489.147408659147,910.859077109841,67.4357402084524,596.219233686285,382.075583632008
210000,0.00317208564631245,0.0594151100357867,0,0.017452087166192,0,0.000793021411578113,0.00436302179154801,0,-0.909199048374306,-0.469135504011407,-1.3492625927372,-0.797467715456835,-1.02093038129178,513.970194938351,1001.49403787675,43.0596542358398,637.751611277703,390.188778598999
215000,0.00121310149615851,0.0360286156020297,0,0.0100526971570255,0,0.000303275374039628,0.00251317428925636,0,-0.909421754953498,-0.450022227292439,-1.36882128261456,-0.792781051071656,-1.02606245883534,483.354752217812,968.888125331625,38.6588935852051,606.630791891722,360.078712543902
220000,0.0016750418760469,0.0425765903859159,0,0.0120598705943913,0,0.000418760469011725,0.00301496764859783,0,-0.889028475711893,-0.422470899011121,-1.35558605241266,-0.770570356207828,-1.00748659521596,449.467510649906,939.907619900109,34.9953002929688,573.989361697687,324.945659602126
225000,0.00703933747412008,0.0906615876352659,0,0.0282708745822204,0,0.00175983436853002,0.00706771864555509,0,-0.892339544513458,-0.428212904092342,-1.35646618493457,-0.774498635306049,-1.01018045372087,429.550448149529,932.905825343967,30.9465980529785,557.351462220197,301.749434078861
