time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
155000,0.000151377535573721,0.0124549353776665,0,0.00276497874707563,0,3.78443838934302E-05,0.000691244686768907,0,-1.02482591583409,-0.767921691580093,-1.28173014008809,-0.970252661465905,-1.07939917020228,931.164243021193,2788.06124759958,7.60524606704712,1325.61829631923,536.710189723157
160000,0.000613591041570793,0.0253786597427563,0,0.00587434686448459,0,0.000153397760392698,0.00146858671612115,0,-1.02761159687069,-0.77045567662845,-1.28476751711292,-0.972984875615261,-1.08223831812611,912.300640632924,2677.21650943871,7.78112888336182,1287.21546706862,537.38581419723
165000,0,0,0,0,0,0,0,0,-1.03085512782839,-0.782563263605572,-1.2791469920512,-0.978111366595462,-1.08359888906131,882.230624677712,2593.60541595365,8.04042816162109,1245.7719096636,518.689339691823
170000,0.000149812734082397,0.0123896139613246,0,0.0027498703537263,0,3.74531835205993E-05,0.000687467588431576,0,-1.03355805243446,-0.777822820449428,-1.28929328441949,-0.979233122953238,-1.08788298191568,873.539270887196,2545.48883683706,8.09199905395508,1228.70559490664,518.372946867756
175000,0.00015236934328813,0.0124961671092972,0,0.00277451857929224,0,3.80923358220326E-05,0.00069362964482306,0,-1.03367362486668,-0.776630759611574,-1.29071649012178,-0.979070919481713,-1.08827633025164,833.425800609167,2422.37594551805,8.14795875549316,1170.96085161224,495.890749606099
180000,0.000149075730471079,0.0123587329931087,0,0.00274272997448809,0,3.72689326177698E-05,0.000685682493622023,0,-1.02862254025045,-0.779423892488851,-1.27782118801204,-0.975686154202331,-1.08155892629856,841.547763633316,2438.49841543151,7.87627983093262,1180.78233397598,502.313193290647
185000,0.000462178400862733,0.0219572004525897,0,0.00502828979698699,0,0.000115544600215683,0.00125707244924675,0,-1.02865506085349,-0.782679703286436,-1.27463041842054,-0.976403386924063,-1.08090673478292,836.471507283356,2407.08065823479,7.46190547943115,1170.11044590637,502.832568660347
190000,0.000310221808593144,0.0179219702267083,0,0.00405142314181849,0,7.7555452148286E-05,0.00101285578545462,0,-1.02978129362494,-0.769026883322661,-1.29053570392722,-0.974390157872409,-1.08517242937748,815.364633885247,2387.76716108464,7.17603206634522,1149.38453307222,481.344734698268
195000,0,0,0,0,0,0,0,0,-1.02765692977004,-0.764664448319925,-1.29064941122016,-0.971790368491131,-1.08352349104896,810.08121195493,2358.35547388636,6.97454833984375,1138.97562921667,481.186794693191
200000,0.000615479304508386,0.0254186071255079,0,0.00588431989143364,0,0.000153869826127096,0.00147107997285841,0,-1.02431143252808,-0.765232282854248,-1.28339058220191,-0.969276166456846,-1.07934669859932,809.791124347981,2347.7911252533,6.81632041931152,1136.50301673279,483.079231963173
