time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
255000,0,0,0,0,0,0,0,0,0.229437229437229,0.932204696031529,-0.473330237157071,0.528010036696461,-0.0691355778220024,0.382818723460297,0.404597601448394,0.361039845472199,0.392071543274758,0.373565903645835
260000,0.00217391304347826,0.048799153455494,0,0.0219827823789004,0,0.000543478260869565,0.00549569559472509,0,0.23695652173913,0.940467386070225,-0.466554342591965,0.535845163694383,-0.061932120216122,0.386010990972104,0.410146503162898,0.361875478781311,0.396265033698878,0.37575694824533
265000,0.00217864923747277,0.0488546520384064,0,0.0220090851218358,0,0.000544662309368192,0.00550227128045896,0,0.248366013071895,0.980781819685096,-0.484049793541305,0.559535004034562,-0.0628029778907711,0.386685159016798,0.406829669149927,0.36654064888367,0.395243612882709,0.378126705150888
270000,0,0,0,0,0,0,0,0,0.24945295404814,0.946505588734397,-0.447599680638117,0.545597798308362,-0.0466918902120816,0.390172926810951,0.410618733352443,0.369727120269459,0.398859387334452,0.38148646628745
275000,0,0,0,0,0,0,0,0,0.230769230769231,0.928082709743465,-0.466544248205004,0.52702489548575,-0.0654864339472883,0.391523789582599,0.41899187776031,0.364055701404888,0.40319368693429,0.379853892230908
280000,0,0,0,0,0,0,0,0,0.222462203023758,0.940333022307204,-0.495408616259688,0.527451713710196,-0.0825273076626798,0.396564164249222,0.423182303081154,0.369946025417291,0.40787295814314,0.385255370355305
285000,0,0,0,0,0,0,0,0,0.29372197309417,0.991265691710621,-0.403821745522281,0.590075455794001,-0.00263150960565983,0.394450906814481,0.422173583744532,0.366728229884431,0.406228966939914,0.382672846689048
290000,0,0,0,0,0,0,0,0,0.209302325581395,0.879931725384426,-0.461327074221636,0.494221181458593,-0.0756165302958023,0.39773852055219,0.428753017508895,0.366724023595484,0.410915120013989,0.38456192109039
295000,0,0,0,0,0,0,0,0,0.243010752688172,0.937104966683197,-0.451083461306853,0.537898703291783,-0.0518771979154387,0.403780884832464,0.436902768459711,0.370659001205217,0.417852813665803,0.389708955999126
300000,0,0,0,0,0,0,0,0,0.302690582959641,0.989871391478413,-0.384490225559131,0.594641353089077,0.0107398128302055,0.404873231801752,0.442417344791715,0.367329118811788,0.420823957673845,0.388922505929658
