time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
280000,0.000781402617698769,0.0287267883850076,0,0.00722026664145668,0,0.000195350654424692,0.00180506666036417,0,-1.01523735104513,-0.718448661726348,-1.3120260403639,-0.946854612290864,-1.08362008979939,182.780499586395,427.308271123971,2.22651863098145,239.121860699572,126.439138473217
285000,0.000978282136568186,0.032243540139465,0,0.00818207408364023,0,0.000244570534142047,0.00204551852091006,0,-1.02406574055958,-0.750637152906024,-1.29749432821313,-0.961065375820689,-1.08706610529847,170.127403690399,400.8372608758,2.03083372116089,223.284995134178,116.96981224662
290000,0.00116279069767442,0.0352459792823771,0,0.00901585877196539,0,0.000290697674418605,0.00225396469299135,0,-1.0187984496124,-0.738552472317806,-1.299044426907,-0.954227298008693,-1.08336960121611,146.746385960962,355.515221532532,1.81052839756012,194.848571983248,98.6441999386773
295000,0.00114285714285714,0.0349329222526268,0,0.0089283869762027,0,0.000285714285714286,0.00223209674405067,0,-1.02209523809524,-0.736732182971824,-1.30745829321865,-0.956345066505435,-1.08784540968504,134.16332656597,329.277609138006,1.6049679517746,179.119382819238,89.2072703127013
300000,0.000581057524694945,0.0246815221646006,0,0.00613401771704522,0,0.000145264381173736,0.00153350442926131,0,-1.02614758861127,-0.752881126374373,-1.29941405084817,-0.963184579002183,-1.08911059822036,119.568321541971,297.78358869243,1.4239547252655,160.630695190857,78.5059478930845
305000,0.00100462125778581,0.0326876401232201,0,0.00830466900217355,0,0.000251155314446454,0.00207616725054339,0,-1.01245730359654,-0.728498564074395,-1.29641604311869,-0.947030698740737,-1.07788390845235,106.832529398412,269.258259358661,1.32142126560211,144.256854039409,69.4082047574143
310000,0.00101050929668553,0.0327861639449148,0,0.00833190114468013,0,0.000252627324171382,0.00208297528617003,0,-1.01354082457559,-0.716635158613857,-1.31044649053732,-0.945131133368272,-1.0819505157829,93.0416170444186,238.230077374376,1.2418212890625,126.494322319898,59.5889117689391
315000,0.00103029054193283,0.0331151961523879,0,0.00842293654657311,0,0.000257572635483206,0.00210573413664328,0,-1.00350298784257,-0.693947669861953,-1.31305830582319,-0.932178704939309,-1.07482727074583,84.5998842852302,219.98029059067,1.17299008369446,115.792727173145,53.4070413973157
320000,0.00142682429677945,0.0391770421234053,0,0.0101248083388259,0,0.000356706074194863,0.00253120208470648,0,-1.01202609050143,-0.708364957455366,-1.31568722354749,-0.942059879933988,-1.08199230106887,76.800356042249,203.5135526748,1.10877966880798,105.996197170595,47.6045149139029
325000,0.00145772594752187,0.0396140382644182,0,0.0102492777515389,0,0.000364431486880466,0.00256231943788471,0,-0.997084548104956,-0.685548658966144,-1.30862043724377,-0.925303924091101,-1.06886517211881,68.3262456011047,183.773963367784,1.03832721710205,94.9264207692866,41.7260704329229
330000,0.00256794350524288,0.0531831329781704,0,0.0142301307896343,0,0.000641985876310721,0.00355753269740858,0,-0.994864112989514,-0.695794229682996,-1.29393399629603,-0.925955766966089,-1.06377245901294,58.4988008924299,161.482326169239,1.01727271080017,82.227115880313,34.7704859045468
335000,0.00221385875581138,0.0492186109147005,0,0.0130441693531188,0,0.000553464688952845,0.00326104233827969,0,-0.978968341819792,-0.631574529714134,-1.32636215392545,-0.898925735234632,-1.05901094840495,52.7961852873536,144.804540173048,1.01100015640259,73.9957239550818,31.5966466196253
340000,0.00267320115838717,0.0543128099365689,0,0.0145714237104528,0,0.000668300289596792,0.00364285592761319,0,-0.979950991312096,-0.631733097318359,-1.32816888530583,-0.89971850897192,-1.06018347365227,44.0358529977316,121.764594772228,0.991503953933716,61.9452425188185,26.1264634766448
345000,0.00482980680772769,0.0741665609454779,0,0.020805608160378,0,0.00120745170193192,0.0052014020400945,0,-0.959061637534499,-0.594823816067708,-1.32329945900129,-0.875138022227744,-1.04298525284125,38.1120995605003,104.571556301216,0.992524266242981,53.4249461466756,22.799252974325
350000,0.00481927710843374,0.0740811542865158,0,0.0207778261473808,0,0.00120481927710843,0.0051944565368452,0,-0.946506024096386,-0.544017878927433,-1.34899416926534,-0.853769195931033,-1.03924285226174,31.9611788000543,87.0998587574639,1.01454269886017,44.6656182968456,19.2567393032631
355000,0.00890279114533205,0.102847748693707,0,0.0305485401934386,0,0.00222569778633301,0.00763713504835964,0,-0.921559191530318,-0.474499457398735,-1.3686189256619,-0.818552675086446,-1.02456570797419,29.0356023697984,78.0848581779404,1.00627732276917,40.3369846890434,17.7342200505534
360000,0.0147832623402656,0.135482756125373,0,0.0425934931486685,0,0.0036958155850664,0.0106483732871671,0,-0.909546479579053,-0.445731451002095,-1.37336150815601,-0.802679395114754,-1.01641356404335,23.796522298214,64.8252628474019,1.06107091903687,33.2499069700873,14.3431376263408
365000,0.0124808965868569,0.123513612333959,0,0.0380638162444016,0,0.00312022414671421,0.00951595406110039,0,-0.898624554253693,-0.425216374012555,-1.37203273449483,-0.789547122806201,-1.00770198570119,20.2980144513668,54.7202735793976,1.0728600025177,28.2292073775074,12.3668215252261
370000,0.0192159877017679,0.156516983827996,0,0.0508513514696745,0,0.00480399692544197,0.0127128378674186,0,-0.878554957724827,-0.376270313163229,-1.38083960228643,-0.762824133520673,-0.994285781928982,18.6893737166318,48.6857339157244,0.998161375522614,25.6008003878486,11.777947045415
375000,0.0215584415584416,0.166813924952809,0,0.0550265895406987,0,0.00538961038961039,0.0137566473851747,0,-0.846233766233766,-0.299871795686233,-1.3925957367813,-0.720347136312079,-0.972120396155453,15.7662544619263,40.7676121859578,1.01226043701172,21.5267883881635,10.0057205356891
380000,0.0278997675019375,0.19416814828125,0,0.0662094728752226,0,0.00697494187548437,0.0165523682188057,0,-0.827434771376905,-0.256220364589136,-1.39864917816467,-0.695821920355877,-0.959047622397934,13.632697895866,34.5404713918032,0.947034001350403,18.4500338131735,8.81536197855855
385000,0.0370875374965912,0.226089636640382,0,0.0806352926331585,0,0.0092718843741478,0.0201588231582896,0,-0.77611126261249,-0.123534986930989,-1.42868753829399,-0.62575191745151,-0.92647060777347,11.5197009768348,28.6073525247463,0.916704654693604,15.4568470129818,7.58255494068783
390000,0.0367708045341443,0.224995424246798,0,0.0801394215339172,0,0.00919270113353608,0.0200348553834793,0,-0.768316284213437,-0.122137710215387,-1.41449485821149,-0.619431026100218,-0.917201542326655,9.81943619129307,23.9752258907194,0.886630177497864,13.0810553287947,6.55781705379148
395000,0.0486150367439231,0.263707322649413,0,0.0981742016463758,0,0.0121537591859808,0.0245435504115939,0,-0.712266817410967,0.0193232959038728,-1.44385693072581,-0.543701985277911,-0.880831649544022,8.34370311649928,19.9844939006022,0.870375871658325,11.0258442618019,5.66156197119666
400000,0.0718527315914489,0.330134987039476,0,0.131363247439286,0.012342215743612,0.0179631828978622,0.0328408118598215,0.00308555393590301,-0.662410926365796,0.122273404459688,-1.44709525719128,-0.481612716964469,-0.843209135767122,7.28817719337918,17.0186415660223,0.838846206665039,9.53016223896631,5.04619214779204
